,vehicle_count,average_speed,lane_occupancy,flow_rate,time_of_day,waiting_time
725,30,78.13211819765948,69.0019888863465,1041,afternoon,44.21333452069262
726,42,68.87814274039239,30.96192905601367,1188,evening,9.300084009211915
727,99,73.11782821263122,7.547707888481037,562,evening,16.53118540428664
728,103,56.98940551129816,19.73899790845938,1467,morning,21.987042524265426
729,69,59.5662113701622,16.47356195409032,748,night,1.6592668650804996
730,50,34.54027194497809,63.19427891263428,613,morning,4.952843390993971
731,57,57.591884952303886,6.854898722288194,1126,evening,1.9685129128614223
732,66,37.08382052227661,88.47495753462825,1078,night,41.860869720611745
733,111,74.81053992463752,8.438713865739544,1443,morning,10.6963266957277
734,97,62.49957398356045,59.79097383123252,1121,morning,16.476261085972045
735,65,41.440191031490265,92.95326351690807,1221,night,33.47193983548102
736,98,64.04058041374422,6.2422928705443965,1419,morning,101.85902628385189
737,77,72.4374954280549,38.310487715838505,612,evening,49.98748778691562
738,64,32.57023863646724,32.794579296305294,1041,night,1.7861184955799887
739,97,44.85872194747734,34.42087738726571,756,evening,10.946999934008735
740,109,30.560475242297997,60.03114654119204,548,afternoon,1.5096720005652575
741,127,49.20615896100429,26.21030954620509,630,morning,1.9095535550368419
742,71,76.69444440810352,2.7322957284606764,1363,afternoon,4.0902671444239775
743,100,50.01227044111577,96.22750364419149,817,afternoon,11.617639328478278
744,104,61.613689874126194,74.87759857650343,1340,afternoon,7.899409381745589
745,26,39.086432924988614,13.512759223567395,1332,morning,13.024026424880324
746,99,67.00030238726958,45.51568535095954,1262,night,51.780837820701635
747,107,48.734952397729636,6.272173321234975,697,evening,47.93780249464115
748,102,65.25470624881139,2.785633139749466,1054,morning,12.957609362671066
749,71,67.35607740918122,4.751173143431442,1036,evening,32.34852141549487
750,116,28.908283554924147,75.57777324797097,572,night,13.988174513286534
751,51,36.329097130333615,44.49239572671184,930,morning,14.63071082692296
752,102,41.760871605041565,84.43969152012446,1284,evening,33.784661709939115
753,98,85.50583316773043,30.521510407438168,876,afternoon,14.550920060431402
754,101,77.15338962052367,77.53217379652473,545,morning,23.9059224836154
755,61,52.003249690951,7.793455795010207,510,evening,3.672690119266707
756,58,104.79944958796037,63.51081576216695,943,afternoon,23.218563982489997
757,79,23.780812965756745,36.060191357935125,1006,night,40.64380791778682
758,25,45.285636700133026,27.672492660061266,819,afternoon,65.77738430116638
759,57,73.50311107549746,81.5109094150626,1508,afternoon,4.7789734280192535
760,114,50.883562172389055,5.192211960577486,1145,afternoon,15.865150058472139
761,53,33.03018130329771,94.95314606862237,862,evening,19.976732327068486
762,64,57.95524378606221,78.55455658624601,725,evening,70.5570442839519
763,113,103.51801459056429,35.56092739272248,1176,night,8.92827177309442
764,92,33.28499933463233,99.13329914545174,701,afternoon,5.43353647298366
765,98,35.36352835707889,20.248923911770277,581,afternoon,4.576735991231964
766,72,28.48750533424436,40.24140132931634,739,afternoon,5.048284793639728
767,59,41.60543259025969,88.48795362927628,1345,afternoon,61.09700856631669
768,55,71.65533424828223,99.68070848025266,536,afternoon,29.012305662054892
769,73,81.35209385562987,23.9112821344569,564,morning,16.37947836876873
770,113,24.690711997176614,74.31134063733414,1305,night,60.46312353238902
771,54,62.17590205030133,30.572933063555453,991,evening,10.615884056730083
772,107,65.47374998165475,76.6472670713606,1060,evening,78.87450814742469
773,74,36.352541405406434,12.528401480024575,1103,morning,42.67094105159003
774,103,64.8377997392707,33.61699337745658,850,evening,0.6238229651350454
775,91,57.51863517073207,7.499958555448338,1084,afternoon,18.63223060702507
776,101,71.83990046615698,49.18969202402877,678,evening,55.443599211685026
777,52,5.47175042889576,70.15005527537481,1160,afternoon,15.132604032762003
778,48,55.823431192320015,37.861608832173644,996,night,130.61769361206473
779,116,66.28493206813434,61.471692500234596,976,evening,56.23835195167092
780,77,70.93697574678492,56.90867622524317,1208,morning,41.95721578901236
781,112,66.1260523213005,29.459651741737,848,evening,4.368383907940391
782,126,25.863397608865817,48.67781879009881,1259,afternoon,3.4241825432554975
783,42,78.54088600008384,6.901904299915729,644,morning,30.7488265440082
784,43,64.9116640445556,45.991327977603355,517,afternoon,32.490315684651634
785,42,50.377263355834096,45.81894943125421,1116,night,4.788095472218285
786,57,50.71962981126179,2.871791085741615,690,evening,57.71732274087994
787,68,85.27469246207511,51.3873248116503,598,night,62.08015502123639
788,33,64.24636801210445,73.76936659569188,1095,night,16.166041184212826
789,129,53.112840927876526,45.22521748365933,667,morning,28.07420088445208
790,40,33.00400056746555,64.60255213749485,1069,afternoon,21.44557678036132
791,76,45.46592064110259,53.242096866858176,973,evening,1.089421396812635
792,23,32.949842695347535,78.51787746373422,1362,morning,2.842957086031924
793,88,14.979982342291358,51.445526525573705,672,evening,45.39335748276984
794,58,54.475945035119835,33.16090141068949,731,night,20.101322543874726
795,39,14.92520276724332,82.75687695768455,813,morning,28.31768717481212
796,59,37.41997795395835,6.762141468662097,599,night,28.469608925715246
797,107,43.81359390206944,28.945624587508355,475,evening,14.322679716754148
798,105,20.80639440161096,59.14844315630368,499,night,0.8956153320612409
799,88,70.3744814285115,85.60265169472642,866,night,46.381175905743866
800,83,47.71578607538855,7.214183719663336,746,morning,18.95817904763733
801,85,4.058359952457842,9.605293274020731,698,night,4.486579617387082
802,78,66.7969889239394,28.23850212595319,1084,night,0.6390150732735788
803,122,85.3865557824725,34.45719541957857,1070,afternoon,0.5302886710786168
804,104,53.60037348478105,84.35382452748685,1384,evening,1.0174761930914114
805,70,62.388782440805336,95.8903217174662,616,evening,5.053397449882297
806,115,56.4730132326157,1.722868778586395,714,night,7.898116080510775
807,115,61.41566309571966,1.535611137533055,759,evening,8.516416528122448
808,61,39.210595540699394,86.48103288756872,1559,morning,30.00063409339456
809,48,35.07424103764325,13.561697326767819,547,morning,8.294913271057153
810,79,28.93132346082899,33.93361612633557,1208,evening,33.62179857884697
811,31,52.40480346879589,27.521352736545012,1140,morning,52.007123085487365
812,72,62.905572253397395,28.186821610985056,909,afternoon,14.573732374429863
813,62,62.648253305257654,32.8591898150581,943,night,38.01305127575489
814,116,41.6115544876633,33.60461840140307,896,evening,3.298738835226173
815,117,46.11856214182345,62.01558393885646,1062,afternoon,11.921531638874116
816,108,46.037635277813834,62.878410891504245,651,evening,34.43133190509444
817,49,39.9227221740726,52.28919967181036,710,evening,80.5527418348239
818,82,11.45137490452369,85.85415758115082,1034,evening,28.678467101929648
819,45,46.10554078401963,84.5671846381728,1452,afternoon,13.56899706120115
820,95,44.0245499499129,21.721740072551054,1291,morning,11.292785051257663
821,80,49.05046017214847,54.363955752048994,1108,afternoon,14.905199505992163
822,82,39.346894534515116,78.38370915413032,1314,afternoon,31.744218174255323
823,38,55.8106418967963,86.68743367569004,1302,afternoon,11.879888435025237
824,56,104.1680567573527,25.518577307306355,747,night,19.046232291896416
825,21,65.66144303661345,49.41001493974684,1395,evening,42.68883785913565
826,56,40.50149310551588,52.50272835056582,1265,night,8.145547696666252
827,125,45.55465582150426,69.96383182198953,1435,morning,37.81735750095938
828,43,47.72530391524966,33.0259236999504,605,morning,42.99642053135857
829,98,52.31613934003432,29.34517992916946,1302,morning,59.781338325940524
830,94,49.89891138763784,70.55974857013571,643,morning,0.7247854351766447
831,69,40.9552216843805,39.9335483601973,917,afternoon,3.623071308521883
832,108,39.92231132756769,0.40239474901532235,1047,night,92.92468031448995
833,105,62.90587489620282,93.7846579004087,1386,night,4.032744346686698
834,30,44.75044745044744,14.964549570630803,1353,morning,20.07528035526233
835,72,61.44056484275897,14.86341159556953,1418,night,5.479831243883437
836,75,45.640964530918694,81.8365801537962,1037,night,50.12152262588604
837,118,13.920147877668768,33.5502830981675,855,night,3.044483550527707
838,125,28.86196249577505,32.81753066182643,1356,night,2.6851669674584198
839,107,17.991067981344216,62.239540738029106,780,night,21.077945541228633
840,36,54.13710135994003,5.903865294137511,1056,afternoon,8.161323068929176
841,58,16.016178033950354,23.696172576521768,807,afternoon,32.50191164862692
842,110,40.015573958029286,5.327116341324301,536,night,34.63620687379281
843,123,42.621211143359005,29.150966172510262,997,night,26.460200472616116
844,49,45.06645714234876,86.99301584794588,516,night,53.987898926700964
845,61,67.60951914364857,90.93325444319808,848,morning,35.85547176397216
846,67,71.08327677984583,30.943669472900194,967,morning,6.229802739059073
847,77,35.13969860472203,18.758669629014456,1482,night,2.449561346906619
848,79,49.616250254392,13.527598822537534,584,afternoon,41.321545146211236
849,52,41.57103352463645,39.44191208134017,798,morning,40.41469371383963
850,111,58.43853303038641,82.64062847802323,676,evening,56.978242387020146
851,105,48.33702104321139,85.26634336275619,1479,morning,6.782400721661936
852,50,59.05974750805147,4.592798415229216,1192,morning,7.575161100602717
853,57,27.33305156131516,20.922885626847766,849,evening,25.78818559021471
854,54,54.56255849147723,20.31702551814333,1332,night,5.074555266533834
855,27,21.9395603109566,82.84301800160807,1156,morning,10.54370619329832
856,89,34.38281161690004,45.629231587839804,1409,morning,50.20820485232064
857,63,52.02502355595576,36.83952319555742,859,night,12.203529214166029
858,29,10.976548653948448,95.66058910713829,659,morning,0.34180136744600587
859,88,6.249986475963205,92.53572974466643,575,morning,31.565575332277387
860,82,26.85988419117667,44.01066867242871,1522,night,5.974981457965913
861,98,31.218941201568494,12.83318260029005,1098,morning,6.53842714002246
862,49,33.30268975705248,17.10034868065279,1135,night,0.500032959348502
863,113,39.515589174629945,11.208391725979316,530,morning,25.88477663476896
864,99,56.13242417471113,68.05038836929093,943,night,24.759525438190007
865,71,89.1936175008405,55.46870883953902,1071,evening,3.0422478844999716
866,114,37.43768487600084,55.66444773987268,820,morning,1.5524010357773503
867,97,57.62749310380379,9.837785474676242,1307,evening,20.249557783898705
868,90,74.90572206715393,79.32749560483572,1403,afternoon,45.60031610382367
869,70,71.33056177553577,53.55728923983803,822,afternoon,92.20573694144046
870,118,34.29282510295132,9.096919633550105,612,evening,2.3438414667503786
871,123,67.46214636499401,74.71307905046626,820,morning,36.94772623308484
872,69,75.81307026741783,98.1298104642211,862,evening,6.375269932699269
873,83,80.61850292100338,44.11805111762418,1406,evening,1.0369924306837202
874,57,81.37047739197894,11.565462238615332,1460,night,12.228735352074727
875,62,27.99556641948645,10.13991546471077,1351,evening,25.59112176641871
876,49,54.79399589454668,2.5879528803503304,991,evening,27.590294814871864
877,54,36.19295849890179,77.03981464532869,1133,night,1.513607033213768
878,115,23.872741248994544,69.40009971671918,867,night,78.84826140639588
879,43,59.571977284191576,58.42392897883148,817,night,1.684048709286921
880,45,54.02140085482667,76.56293233752828,777,evening,7.346029784843408
881,53,53.41777957196267,99.92976684291833,950,morning,16.99568237122171
882,109,40.50289737553849,40.18479375392832,1327,afternoon,87.37061237631528
883,104,98.98135831240361,70.58102251318633,531,evening,142.10099235693562
884,57,80.17774490031712,37.716160528682295,1119,morning,0.010554907758854995
885,62,41.62845538962432,35.20578858331207,1335,night,7.628027420678364
886,122,49.52890977855076,85.09200969045438,706,evening,20.875557230746733
887,61,59.90556487801747,57.47631414847063,1118,evening,35.56391514026485
888,110,70.54656710624081,12.061327315892001,588,evening,32.07856085408065
889,59,59.6441877357653,40.3515997917005,580,night,8.690957272103104
890,121,52.294357187399086,79.65543195275147,1102,night,6.6012114855914
891,126,21.650849110850174,93.99981190552433,1463,afternoon,0.43130259016452704
892,113,89.25922559119954,61.442812872206964,838,night,55.51852297617244
893,127,37.37794616843472,39.421370937528444,585,night,14.282921916897623
894,98,71.2248225057342,25.198239159516522,1002,night,59.92828086897035
895,47,50.628077935276565,42.20236981400232,1464,night,11.733819258572371
896,116,75.00332705907383,56.56544778032217,1008,morning,42.32188915747333
897,72,23.98029169086432,0.44167362898773765,1301,morning,2.1661892383943053
898,121,37.29481442227662,26.867782140762564,1170,evening,50.05029025473255
899,123,47.19456483453256,67.15159398520694,992,morning,66.49562117267357
900,35,31.665234951167662,67.32296215587162,818,night,9.23165974494368
901,70,39.26564516604879,65.3006722134765,1249,night,4.589813789979132
902,40,75.82291183304133,94.99423597382665,792,afternoon,6.550085671826304
903,67,61.05018927848985,56.85456603011939,762,night,60.69969238800305
904,47,78.95353820790405,26.972805078185868,1348,night,10.114815341451283
905,80,51.30787507775325,81.16126929887085,987,evening,7.893762065523624
906,112,46.82341617226983,38.93773431033768,1101,night,115.73039378900371
907,94,23.845148221769932,23.929052826897834,1179,evening,33.26088910117902
908,74,70.95395303080008,55.674902441877606,1124,night,53.553952167242485
909,78,46.775986917975274,28.903443109168958,1305,evening,41.237449737295634
910,132,53.89244377490198,39.616003811295556,1271,evening,14.052802021584966
911,125,38.81344695775641,69.31575583743704,742,evening,59.57774572500311
912,70,106.91696419378157,99.59481165917379,634,morning,26.61427118531952
913,23,52.46065330383799,64.47315938227881,1350,night,32.135452824284165
914,81,35.700919872328896,27.64799035560237,1166,night,11.8392298978591
915,126,26.81433825965093,9.046554050257127,735,afternoon,119.1593731568509
916,84,60.56614266954078,36.19676317708132,1252,evening,57.84838836540816
917,63,34.933076979510794,1.9310685553388662,1123,night,4.809092188438183
918,67,40.976529798037475,46.47547351933574,985,afternoon,6.840052730547159
919,56,19.442859910053265,65.99837671255581,1500,night,41.419354791672305
920,115,51.341390000272256,51.179597646251075,1035,evening,0.7826744132098191
921,82,51.125680390425806,86.52823020836145,694,morning,12.259374018062848
922,73,87.15837125531868,49.40500868803226,695,afternoon,22.811867136478323
923,80,39.282252133236014,46.23800607161175,854,afternoon,6.879040226700771
924,61,6.0572569468020205,30.967718013612355,858,evening,61.94276641261738
925,68,45.5539077445704,83.76137039750985,883,evening,66.01931407594043
926,80,76.05860141196021,90.35986711203712,1027,afternoon,94.28950731450293
927,52,62.20942002859357,97.79187363071487,978,night,4.746348597961592
928,140,71.72553840562493,98.120899609396,960,morning,2.478224879849839
929,101,59.04076342107952,98.04236260839613,1416,night,24.364307881025603
930,123,41.22426447549225,71.19589144237278,659,evening,47.1690230461871
931,67,27.51444875838861,56.265290213025345,1418,evening,10.319459757616308
932,70,30.34613237668764,17.234446381666434,668,night,8.271481256177658
933,35,37.95769711882366,76.70631790430608,1182,evening,21.87696047352949
934,30,62.68043028547519,73.48801466974444,983,evening,19.736641544122826
935,107,48.391119394799816,84.24021577026167,797,afternoon,19.59184469795108
936,77,14.015281965945874,46.245107549564764,912,afternoon,15.589785712193496
937,64,56.40331875995437,89.2421458230369,985,night,38.95482874077898
938,111,74.45393043023061,71.8674344914115,770,evening,28.611269204742438
939,80,18.43892085352381,17.112533774880532,724,evening,20.072098416228382
940,116,60.99472374773884,20.69035169296971,1397,morning,38.264117313789555
941,61,7.7797326235928566,81.42655210353152,1263,evening,9.10199215316702
942,72,32.4849335017348,42.56934085604694,737,night,66.72341568886948
943,49,24.325714846480167,24.90129466439488,1316,morning,14.543416244068883
944,82,63.693291591482236,42.257650070217935,870,morning,11.906729422464819
945,92,83.29173287838519,16.137773368411068,1085,evening,23.44459829559579
946,42,71.24229600927947,89.17366795595414,613,night,9.45815197170896
947,92,70.56504337171505,7.153941547519871,780,evening,9.389593312122104
948,44,31.37189430848226,35.324151522683735,1472,evening,2.4322229641776643
949,45,61.65765692801797,55.69287593059883,637,morning,31.66133031192882
950,52,54.79006760164196,87.36456258451214,1005,afternoon,73.16258088616235
951,69,26.49085497557786,78.15488889399258,1242,morning,34.6805900854652
952,94,71.52063962487067,2.242358404682543,659,evening,25.16166342819335
953,44,58.67476433371977,82.52481427293415,949,night,37.32183354365591
954,74,45.62354573282653,63.81200658802416,591,morning,101.84230727313549
955,37,66.42479885065853,13.33483983177921,1410,afternoon,12.306509811986492
956,65,52.95897008750827,61.74775593835032,553,night,16.8999347219815
957,59,74.02397139438492,81.7894217387527,1127,afternoon,10.115348289859746
958,96,87.76047127621192,60.21118706837605,1096,morning,0.505872981744638
959,59,44.41710495083554,99.9146745635872,1137,night,12.804947297483515
960,80,44.19653886916392,50.70034216336309,779,morning,2.229280770961288
961,111,40.18452614779825,67.31310799790988,519,evening,58.64221112078127
962,111,50.3479253884166,7.037351298287109,780,afternoon,37.722177255404276
963,61,77.01989420538101,81.31981726870983,961,morning,10.873522436182036
964,65,28.781186856029898,62.410302373079915,1026,night,11.922437725766136
965,115,22.59151429010716,56.1242804020921,1124,morning,25.29143630679101
966,108,54.719174067798114,70.88087109763197,806,morning,47.98936803489948
967,101,49.250860255651226,56.05097618211887,707,morning,38.050785009887925
968,105,53.860955429067594,76.64514151531286,1320,evening,0.8772457286474731
969,90,10.871154157548553,58.35155934724789,1238,evening,46.15485419750219
970,37,80.8260549541393,52.00538328145387,1035,morning,63.94322579535087
971,129,54.1061487308006,13.501948472168712,1210,night,2.8256879064779543
972,115,98.93787558971582,47.183076421325076,945,night,44.09807089998823
973,58,58.27021095991466,53.82346617357625,1319,night,8.699705426630663
974,52,41.97134597893782,62.457379843978,1487,evening,5.724226015359726
975,45,55.09913880595367,45.589216333633544,508,morning,23.54975240402524
976,133,79.59114269103836,14.664344114577599,644,night,24.133886884688426
977,109,35.590665435281764,15.036262094900666,1311,morning,19.096022720646314
978,71,61.68994201035841,72.09877495247443,492,afternoon,69.62344151928964
979,116,58.75544995107202,66.14472488754824,781,afternoon,8.296946495060848
980,50,61.88130011451325,25.94993214916389,1094,night,27.68011302838295
981,53,31.82056308437761,44.58575945775174,1164,night,15.822231129882901
982,129,62.75126699187293,30.695768250750355,1295,night,62.09162769295899
983,59,61.2465486812397,18.102285661243588,606,evening,4.275093210201823
984,107,81.33511225021559,32.61635782483177,564,night,2.5966625953726012
985,91,85.4590446190198,26.268906752622268,676,morning,147.8448475264138
986,29,57.45905355178739,8.242762007591175,864,night,25.82593703348933
987,106,54.58307970341434,50.44865726723269,891,night,72.89270857287896
988,125,30.788295353703294,45.0884053000087,1421,night,15.738464480095796
989,64,46.06543320110075,71.46083300283989,906,evening,27.812610400297704
990,118,40.884654456538506,62.030566859521464,994,night,35.53391506818002
991,101,69.5136235854265,34.33781745449256,527,afternoon,128.3040044854679
992,78,56.14650062627588,49.63042010548106,973,evening,3.5884660300205065
993,83,30.36113530430899,53.60831131959095,579,morning,3.9984275904519984
994,91,33.166355631800215,91.75486076365868,1266,evening,22.21996425282847
995,63,101.0385791517901,98.169434226672,588,morning,1.7225241168870051
996,80,41.42689482370684,81.55428014951246,523,afternoon,39.00127468376682
997,103,63.54227167305761,56.210455212996116,782,night,140.51181502782248
998,112,50.44337548306414,92.81068426342041,923,afternoon,50.049498906322164
999,124,45.01311497942501,17.811271846999656,884,evening,9.26957520299996
1000,46,73.44888365677221,69.64960796411476,659,evening,48.21741070739114
1001,82,40.906170953503704,46.046771642912454,654,morning,29.65586818575958
1002,28,43.960570695299374,14.47489232429805,1180,evening,3.815226911911717
1003,103,77.4970053351901,7.520998716800154,858,evening,25.036079749547824
1004,72,42.305989753277935,48.07418370553219,589,morning,68.12579188620745
1005,108,21.87880056382777,23.896920396599008,902,afternoon,10.271453241819072
1006,68,27.44314200119266,25.05062587698028,895,evening,32.28564445016977
1007,103,60.289688748300584,32.02168873385821,735,night,1.2735975993194546
1008,97,35.97661039795676,71.8364218914295,813,evening,53.9119600824715
1009,91,72.59822842968644,16.40896015540829,1161,afternoon,6.917787742615804
1010,38,50.4187749115385,71.75558856577388,987,morning,28.142691092668883
1011,30,65.24657101483109,78.27099270346383,572,evening,22.282316936989183
1012,64,57.07640595022628,59.4480096346186,774,morning,23.830843306416117
1013,71,71.19556114213985,24.7557528619063,771,evening,8.780307293343924
1014,84,87.67485545160201,5.153252823419619,810,night,24.568932465959833
1015,83,61.29476233499301,40.794511159995004,667,morning,27.695786688351962
1016,102,60.31904763619339,84.74452208990104,915,night,16.625394337887663
1017,132,72.24307835721802,10.187026709559422,1220,evening,30.092495077362216
1018,129,38.72143175471895,74.48307712388369,763,morning,6.379977474120297
1019,115,60.830604477560826,46.78898079862134,1071,morning,21.559812366022967
1020,87,31.561290128642366,89.8833074537775,480,evening,37.848224280677734
1021,107,34.821848491621324,35.61980987075799,699,evening,13.765782976499233
1022,41,40.48484731181805,70.47488322642134,1297,night,15.887327670427926
1023,57,75.37168212540335,74.01193764538141,1254,evening,5.381120659735886
1024,102,47.19383691446182,19.874171297620123,560,evening,28.748489386764394
1025,52,34.38648790554218,15.814692574283661,932,afternoon,3.9552145938288357
1026,102,65.18508050172517,9.273114720716924,639,evening,20.84294662837644
1027,56,17.054739380541882,70.15823433276677,1355,morning,7.087662110184735
1028,127,12.577983945370413,54.815045468018084,744,evening,6.47492756911098
1029,53,44.940972449157826,8.67187725435723,728,night,3.0221220402842963
1030,33,44.632328054160936,30.83341509002835,1229,evening,13.266885867528062
1031,129,70.8687967539275,14.234641938217917,845,afternoon,60.61495048448312
1032,46,74.00722010609513,9.268102308636728,538,afternoon,27.8594790148155
1033,64,47.9700117910704,29.877116460423448,563,afternoon,45.30262399979306
1034,106,45.83986973993695,9.629601201627203,864,morning,3.6504824743176316
1035,120,34.473464537966166,26.018600127837665,732,afternoon,11.276356936885318
1036,94,47.80251841994488,55.271916652349816,1054,night,14.76080774932251
1037,47,0.0,56.090420673642306,1359,afternoon,58.985335876391034
1038,113,40.97194573236543,16.80023008633803,755,night,32.7549060549983
1039,57,48.38405104226693,19.101351924154887,1233,evening,20.228495018017636
1040,85,34.29906756231656,85.49715679886873,1007,morning,10.720917370615677
1041,82,37.126255828037074,16.693489872693277,765,evening,42.80719359794565
1042,68,44.023274622217905,4.574146676801183,756,night,65.7645087497972
1043,105,49.87023291088693,24.482085016718724,1440,morning,23.088701324429902
1044,38,67.25654019041819,57.64264018611255,575,night,1.3319306403528737
1045,65,58.528289076882345,0.7224464694527866,1121,morning,9.51751353414847
1046,34,67.62323778176348,98.49870694213776,1007,afternoon,41.08982185757951
1047,84,61.45458974000661,23.038961052147645,1143,evening,14.711196852870877
1048,67,52.294202447942425,23.811752839589563,899,afternoon,29.498363207266117
1049,34,94.63082796365401,73.86174997068665,1011,morning,22.303024306089256
1050,82,35.67774203130851,24.81790868147754,621,night,71.48686996107718
1051,84,31.73899136921051,39.61513757431375,1008,morning,11.00183203025411
1052,64,46.947803351229204,54.39186886472361,1228,morning,17.720881257120766
1053,103,48.79564437128476,2.187247185392782,1075,afternoon,2.0091968405578
1054,32,52.75884735489885,83.72926261517838,1083,morning,49.03686356358925
1055,63,30.91351228559294,51.20507784795998,1496,evening,11.82783305749941
1056,114,89.14540947587382,31.291897897888465,742,evening,38.39689828771756
1057,43,43.09379431816128,39.978662791044094,937,afternoon,0.09108554815750117
1058,72,30.726551674279992,5.58247222476751,1374,afternoon,60.620075198178725
1059,108,55.285123180570665,71.79811032462091,784,evening,107.22371285583445
1060,33,71.9123264340708,53.95043989142319,867,afternoon,19.044126817204205
1061,77,82.21823626159824,91.39914413211014,1109,evening,19.76842139882578
1062,46,2.0351961037851325,46.41868399299827,842,evening,28.74195685186707
1063,119,65.3456130814352,82.84015316940652,1423,afternoon,110.80049853771068
1064,90,85.13808827020395,18.83285443001378,1359,night,24.532722615059466
1065,65,38.09492492879496,5.650936534773732,957,afternoon,2.3017491691131924
1066,103,45.367256079041525,94.84401237644427,1175,night,24.983948936575217
1067,124,31.0276026448996,25.695808716760293,522,afternoon,16.29260276833678
1068,131,38.814181680182294,83.3583724899347,837,evening,42.92109686046364
1069,120,28.69535847285907,25.73337201392044,1470,night,10.843671808033234
1070,51,68.695249695272,15.584169511843292,1494,afternoon,77.49476235191064
1071,62,47.87580765116571,73.25308946541129,1363,afternoon,48.29453338087157
1072,57,0.0,77.84061300900463,881,evening,11.861001900463938
1073,125,37.94200710554502,84.36127355903989,826,night,13.015490373652101
1074,126,36.18683010876803,86.48686826442626,1352,afternoon,21.882944670708692
1075,139,67.1092139249143,48.313119423677776,947,morning,3.1472573401668096
1076,77,48.645326211736645,40.021689149815444,1210,morning,35.146938485624005
1077,56,48.11123265268691,75.0968966339995,712,afternoon,28.182661378162745
1078,105,62.85819138951351,56.9386311822036,812,evening,11.51283140806408
1079,120,71.15586450074898,96.52841479552208,1412,evening,30.48714952531457
1080,102,55.35090801813135,37.58360113192391,641,afternoon,3.102331700115182
1081,98,36.91946237350589,4.287553085702667,757,afternoon,91.12873827166942
1082,35,19.89985280836151,58.930457272545944,1054,evening,2.079592431608942
1083,48,78.9997876996973,35.34695989991382,1410,evening,11.962396117840651
1084,69,117.78224784463184,34.26736735947043,1160,evening,105.73485592947488
1085,66,52.481105329190655,56.451907829811034,815,afternoon,15.242620315542158
1086,56,56.327898382680615,92.17812915786588,725,evening,65.04198558255702
1087,93,80.0837810471528,26.695828054685034,1278,afternoon,4.9073263930173
1088,118,15.74607503125533,37.95933745274728,728,night,2.0720475417070663
1089,100,69.0830289437835,89.12496502376169,851,morning,3.434468875283663
1090,115,57.514898248665006,89.52191357064599,625,night,107.32283072970222
1091,94,34.61693683899506,23.458906979362826,725,morning,2.7890252452776494
1092,50,39.5988014803747,70.63305872191631,636,afternoon,31.643900703144954
1093,114,23.690039203404922,41.556094321591374,1375,afternoon,17.426690513104305
1094,104,72.5014995196954,93.60005533062015,1458,night,59.15473046611279
1095,105,29.204714887088116,73.22453114372594,1085,afternoon,10.457488837001526
1096,126,58.24069075192555,49.435327534116645,937,afternoon,0.880154449444339
1097,121,17.472320326884343,81.74113488016427,1195,evening,41.42131594209237
1098,76,77.8894130951536,99.78785389353247,1261,night,26.657231551290078
1099,83,45.90265406019209,44.704330579637755,919,morning,17.101512795708373
1100,103,71.44448815941287,37.35124070664491,805,night,11.703229103882848
1101,74,45.762239162909076,60.70360988048664,539,afternoon,68.90907665244252
1102,93,37.86107673904082,68.30824700903476,673,afternoon,3.896414768989614
1103,59,23.189550216569096,70.44485240955221,1073,night,4.571979736359853
1104,49,71.07549427126162,47.35828996422903,661,afternoon,0.4482000746766048
1105,109,42.72611023583134,33.22927818871408,737,afternoon,2.259931828646571
1106,67,55.93918913819914,82.19247471818466,853,afternoon,58.40654956065722
1107,131,35.84008692144495,95.82603084118108,791,evening,47.34541271195047
1108,38,49.65942287867136,86.39818533042556,894,afternoon,3.2416465945913955
1109,53,54.10761631073578,68.23542265609349,1476,afternoon,45.39866092923813
1110,52,14.892014669427653,36.01501171011591,1106,afternoon,30.737114618255454
1111,100,36.357999112353646,62.248312578310326,636,afternoon,14.705460064659782
1112,87,81.50005744592778,10.11600635049158,694,afternoon,2.6388696510191445
1113,93,33.65226757630276,53.39129727920272,635,afternoon,27.665621325002505
1114,35,68.04783479722091,78.12172004230678,762,afternoon,54.91671402131234
1115,78,56.52625166916121,25.105914680367057,976,morning,16.378535761967544
1116,108,60.226240831292586,50.15342689658624,632,night,16.56962383101371
1117,72,62.67510293496926,7.32742464147873,1046,morning,52.57900886638387
1118,102,50.40672790352541,83.84969703289347,929,afternoon,7.094208481526557
1119,47,38.61906992240077,35.02319704395954,660,night,5.679246742111854
1120,70,35.10204867194217,58.220786842695645,640,morning,35.680422366490234
1121,73,43.385440814459734,37.85348400495605,953,night,32.053984157078325
1122,105,75.0098946289337,59.76003664322449,719,afternoon,72.9556646448526
1123,52,22.8817953949992,74.41979604087234,1195,night,12.205379507637277
1124,46,43.76941967245236,32.68146023806305,863,night,6.769437082166833
1125,88,19.70730661681969,51.92613744459877,624,night,16.802031558698474
1126,84,38.35709494017433,79.4874536542234,1399,night,14.525038672617555
1127,38,47.515368870761264,68.78513994096139,531,afternoon,83.46458006675932
1128,113,77.8975668269533,5.707296116975691,1014,evening,74.88741450017346
1129,123,80.06549479957597,56.8758828353115,1124,evening,16.766337137280846
1130,46,14.052286557428872,37.63336732302501,788,night,15.956123579102572
1131,71,19.76490962316928,70.87801467756539,907,afternoon,17.66322512313264
1132,100,46.685563548554576,1.6667840588354355,505,afternoon,39.379665892251936
1133,94,65.22938215107555,33.05968060660487,1239,evening,23.95923723662993
